timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676153411533,372,HTTP Request,200,,Thread-Gruppe  1-81,text,true,,419,129,100,100,http://localhost:7000/randomRequest,368,0,51
1676153411535,370,HTTP Request,200,,Thread-Gruppe  1-66,text,true,,418,129,100,100,http://localhost:7000/randomRequest,366,0,49
1676153411535,370,HTTP Request,200,,Thread-Gruppe  1-85,text,true,,553,129,100,100,http://localhost:7000/randomRequest,366,0,49
1676153411534,373,HTTP Request,200,,Thread-Gruppe  1-76,text,true,,549,129,100,100,http://localhost:7000/randomRequest,373,0,53
1676153411534,400,HTTP Request,200,,Thread-Gruppe  1-70,text,true,,419,129,100,100,http://localhost:7000/randomRequest,400,0,48
1676153411533,462,HTTP Request,200,,Thread-Gruppe  1-39,text,true,,488,129,100,100,http://localhost:7000/randomRequest,462,0,52
1676153411532,463,HTTP Request,200,,Thread-Gruppe  1-38,text,true,,550,129,100,100,http://localhost:7000/randomRequest,463,0,52
1676153411534,463,HTTP Request,200,,Thread-Gruppe  1-69,text,true,,418,129,100,100,http://localhost:7000/randomRequest,463,0,50
1676153411532,465,HTTP Request,200,,Thread-Gruppe  1-13,text,true,,485,129,100,100,http://localhost:7000/randomRequest,465,0,52
1676153411534,463,HTTP Request,200,,Thread-Gruppe  1-84,text,true,,481,129,100,100,http://localhost:7000/randomRequest,463,0,50
1676153411533,464,HTTP Request,200,,Thread-Gruppe  1-100,text,true,,481,129,100,100,http://localhost:7000/randomRequest,464,0,53
1676153411536,461,HTTP Request,200,,Thread-Gruppe  1-82,text,true,,558,129,100,100,http://localhost:7000/randomRequest,461,0,49
1676153411533,464,HTTP Request,200,,Thread-Gruppe  1-63,text,true,,488,129,100,100,http://localhost:7000/randomRequest,464,0,42
1676153411533,464,HTTP Request,200,,Thread-Gruppe  1-46,text,true,,558,129,100,100,http://localhost:7000/randomRequest,464,0,52
1676153411532,465,HTTP Request,200,,Thread-Gruppe  1-50,text,true,,419,129,100,100,http://localhost:7000/randomRequest,465,0,41
1676153411533,476,HTTP Request,200,,Thread-Gruppe  1-60,text,true,,561,129,100,100,http://localhost:7000/randomRequest,476,0,53
1676153411534,475,HTTP Request,200,,Thread-Gruppe  1-52,text,true,,492,129,100,100,http://localhost:7000/randomRequest,475,0,52
1676153411533,476,HTTP Request,200,,Thread-Gruppe  1-31,text,true,,564,129,100,100,http://localhost:7000/randomRequest,476,0,53
1676153411532,477,HTTP Request,200,,Thread-Gruppe  1-22,text,true,,562,129,100,100,http://localhost:7000/randomRequest,477,0,54
1676153411534,475,HTTP Request,200,,Thread-Gruppe  1-45,text,true,,485,129,100,100,http://localhost:7000/randomRequest,475,0,52
1676153411533,476,HTTP Request,200,,Thread-Gruppe  1-99,text,true,,485,129,100,100,http://localhost:7000/randomRequest,476,0,52
1676153411532,477,HTTP Request,200,,Thread-Gruppe  1-18,text,true,,418,129,100,100,http://localhost:7000/randomRequest,477,0,54
1676153411533,476,HTTP Request,200,,Thread-Gruppe  1-1,text,true,,492,129,100,100,http://localhost:7000/randomRequest,476,0,54
1676153411532,477,HTTP Request,200,,Thread-Gruppe  1-47,text,true,,419,129,100,100,http://localhost:7000/randomRequest,477,0,54
1676153411533,502,HTTP Request,200,,Thread-Gruppe  1-73,text,true,,553,129,100,100,http://localhost:7000/randomRequest,501,0,54
1676153411535,500,HTTP Request,200,,Thread-Gruppe  1-2,text,true,,489,129,100,100,http://localhost:7000/randomRequest,499,0,49
1676153411532,578,HTTP Request,200,,Thread-Gruppe  1-40,text,true,,485,129,100,100,http://localhost:7000/randomRequest,578,0,53
