timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676151489258,387,HTTP Request,200,,Thread-Gruppe  1-99,text,true,,566,129,100,100,http://localhost:7000/randomRequest,380,0,52
1676151489255,390,HTTP Request,200,,Thread-Gruppe  1-4,text,true,,1019,129,100,100,http://localhost:7000/randomRequest,383,0,55
1676151489260,385,HTTP Request,200,,Thread-Gruppe  1-19,text,true,,485,129,100,100,http://localhost:7000/randomRequest,378,0,50
1676151489259,463,HTTP Request,200,,Thread-Gruppe  1-62,text,true,,561,129,100,100,http://localhost:7000/randomRequest,463,0,50
1676151489259,463,HTTP Request,200,,Thread-Gruppe  1-76,text,true,,403,129,100,100,http://localhost:7000/randomRequest,463,0,37
1676151489255,467,HTTP Request,200,,Thread-Gruppe  1-12,text,true,,419,129,100,100,http://localhost:7000/randomRequest,467,0,55
1676151489258,480,HTTP Request,200,,Thread-Gruppe  1-52,text,true,,559,129,100,100,http://localhost:7000/randomRequest,480,0,55
1676151489258,480,HTTP Request,200,,Thread-Gruppe  1-39,text,true,,419,129,100,100,http://localhost:7000/randomRequest,480,0,54
1676151489258,484,HTTP Request,200,,Thread-Gruppe  1-14,text,true,,554,129,100,100,http://localhost:7000/randomRequest,483,0,53
1676151489258,485,HTTP Request,200,,Thread-Gruppe  1-60,text,true,,1778,129,100,100,http://localhost:7000/randomRequest,485,0,52
1676151489260,483,HTTP Request,200,,Thread-Gruppe  1-98,text,true,,548,129,100,100,http://localhost:7000/randomRequest,483,0,50
1676151489256,487,HTTP Request,200,,Thread-Gruppe  1-49,text,true,,563,129,100,100,http://localhost:7000/randomRequest,487,0,54
1676151489259,485,HTTP Request,200,,Thread-Gruppe  1-38,text,true,,492,129,100,100,http://localhost:7000/randomRequest,485,0,52
1676151489255,489,HTTP Request,200,,Thread-Gruppe  1-1,text,true,,485,129,100,100,http://localhost:7000/randomRequest,489,0,55
1676151489258,486,HTTP Request,200,,Thread-Gruppe  1-22,text,true,,558,129,100,100,http://localhost:7000/randomRequest,486,0,54
1676151489255,489,HTTP Request,200,,Thread-Gruppe  1-45,text,true,,489,129,100,100,http://localhost:7000/randomRequest,489,0,55
1676151489255,496,HTTP Request,200,,Thread-Gruppe  1-80,text,true,,485,129,100,100,http://localhost:7000/randomRequest,496,0,50
1676151489260,497,HTTP Request,200,,Thread-Gruppe  1-89,text,true,,554,129,100,100,http://localhost:7000/randomRequest,497,0,49
1676151489260,565,HTTP Request,200,,Thread-Gruppe  1-54,text,true,,416,129,100,100,http://localhost:7000/randomRequest,565,0,50
1676151489259,583,HTTP Request,200,,Thread-Gruppe  1-72,text,true,,416,129,100,100,http://localhost:7000/randomRequest,583,0,51
1676151489259,587,HTTP Request,200,,Thread-Gruppe  1-27,text,true,,552,129,100,100,http://localhost:7000/randomRequest,587,0,51
1676151489255,591,HTTP Request,200,,Thread-Gruppe  1-75,text,true,,562,129,100,100,http://localhost:7000/randomRequest,591,0,58
1676151489256,592,HTTP Request,200,,Thread-Gruppe  1-8,text,true,,492,129,100,100,http://localhost:7000/randomRequest,591,0,57
1676151489256,592,HTTP Request,200,,Thread-Gruppe  1-92,text,true,,488,129,100,100,http://localhost:7000/randomRequest,591,0,56
1676151489260,588,HTTP Request,200,,Thread-Gruppe  1-44,text,true,,556,129,100,100,http://localhost:7000/randomRequest,587,0,43
1676151489257,591,HTTP Request,200,,Thread-Gruppe  1-17,text,true,,566,129,100,100,http://localhost:7000/randomRequest,590,0,47
1676151489258,590,HTTP Request,200,,Thread-Gruppe  1-29,text,true,,567,129,100,100,http://localhost:7000/randomRequest,589,0,54
1676151489256,602,HTTP Request,200,,Thread-Gruppe  1-3,text,true,,481,129,100,100,http://localhost:7000/randomRequest,602,0,57
1676151489255,603,HTTP Request,200,,Thread-Gruppe  1-87,text,true,,492,129,100,100,http://localhost:7000/randomRequest,603,0,58
1676151489256,635,HTTP Request,200,,Thread-Gruppe  1-61,text,true,,685,129,100,100,http://localhost:7000/randomRequest,635,0,53
1676151489259,690,HTTP Request,200,,Thread-Gruppe  1-37,text,true,,479,129,100,100,http://localhost:7000/randomRequest,690,0,52
1676151489256,707,HTTP Request,200,,Thread-Gruppe  1-16,text,true,,490,129,100,100,http://localhost:7000/randomRequest,707,0,53
1676151489259,704,HTTP Request,200,,Thread-Gruppe  1-40,text,true,,492,129,100,100,http://localhost:7000/randomRequest,704,0,37
1676151489258,706,HTTP Request,200,,Thread-Gruppe  1-11,text,true,,567,129,100,100,http://localhost:7000/randomRequest,706,0,45
1676151489258,706,HTTP Request,200,,Thread-Gruppe  1-67,text,true,,419,129,100,100,http://localhost:7000/randomRequest,706,0,48
1676151489260,704,HTTP Request,200,,Thread-Gruppe  1-83,text,true,,419,129,100,100,http://localhost:7000/randomRequest,704,0,54
1676151489258,706,HTTP Request,200,,Thread-Gruppe  1-15,text,true,,419,129,100,100,http://localhost:7000/randomRequest,706,0,49
1676151489255,718,HTTP Request,200,,Thread-Gruppe  1-50,text,true,,419,129,100,100,http://localhost:7000/randomRequest,718,0,60
