timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675426955216,308,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,308,0,0
1675426955524,102,HTTP Request,200,,text,true,,541,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426955626,226,HTTP Request,200,,text,true,,563,129,1,1,http://localhost:7000/randomRequest,226,0,0
1675426955852,101,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,101,0,0
1675426955953,102,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,102,0,1
1675426956055,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,1
1675426956263,106,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426956369,103,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,103,0,0
1675426956472,107,HTTP Request,200,,text,true,,553,129,1,1,http://localhost:7000/randomRequest,107,0,1
1675426956579,227,HTTP Request,200,,text,true,,706,129,1,1,http://localhost:7000/randomRequest,227,0,0
1675426956806,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426956912,230,HTTP Request,200,,text,true,,707,129,1,1,http://localhost:7000/randomRequest,230,0,0
1675426957142,102,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,102,0,1
1675426957245,267,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,267,0,0
1675426957513,269,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,269,0,0
1675426957782,414,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,414,0,0
1675426958196,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,0
1675426958404,273,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,273,0,1
1675426958678,106,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426958785,101,HTTP Request,200,,text,true,,545,129,1,1,http://localhost:7000/randomRequest,101,0,0
1675426958887,104,HTTP Request,200,,text,true,,550,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426958992,106,HTTP Request,200,,text,true,,401,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426959098,259,HTTP Request,200,,text,true,,639,129,1,1,http://localhost:7000/randomRequest,259,0,0
1675426959357,105,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426959462,209,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,209,0,1
1675426959671,209,HTTP Request,200,,text,true,,525,129,1,1,http://localhost:7000/randomRequest,209,0,0
1675426959881,205,HTTP Request,200,,text,true,,412,129,1,1,http://localhost:7000/randomRequest,205,0,0
1675426960086,267,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,267,0,0
1675426960353,102,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,102,0,0
1675426960455,101,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,101,0,0
1675426960556,208,HTTP Request,200,,text,true,,521,129,1,1,http://localhost:7000/randomRequest,208,0,1
1675426960764,105,HTTP Request,200,,text,true,,555,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426960869,131,HTTP Request,200,,text,true,,701,129,1,1,http://localhost:7000/randomRequest,131,0,0
1675426961000,264,HTTP Request,200,,text,true,,636,129,1,1,http://localhost:7000/randomRequest,264,0,1
1675426961264,104,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426961368,206,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,206,0,0
1675426961574,268,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,268,0,0
1675426961842,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,1
1675426962050,265,HTTP Request,200,,text,true,,643,129,1,1,http://localhost:7000/randomRequest,265,0,0
1675426962316,105,HTTP Request,200,,text,true,,526,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426962421,104,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,104,0,1
1675426962525,207,HTTP Request,200,,text,true,,488,129,1,1,http://localhost:7000/randomRequest,207,0,1
1675426962732,207,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,207,0,0
1675426962940,101,HTTP Request,200,,text,true,,549,129,1,1,http://localhost:7000/randomRequest,101,0,0
1675426963041,103,HTTP Request,200,,text,true,,550,129,1,1,http://localhost:7000/randomRequest,103,0,1
1675426963144,106,HTTP Request,200,,text,true,,413,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426963250,105,HTTP Request,200,,text,true,,401,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426963355,269,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,269,0,0
1675426963624,105,HTTP Request,200,,text,true,,562,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426963729,209,HTTP Request,200,,text,true,,526,129,1,1,http://localhost:7000/randomRequest,209,0,0
1675426963938,267,HTTP Request,200,,text,true,,631,129,1,1,http://localhost:7000/randomRequest,267,0,0
1675426964205,266,HTTP Request,200,,text,true,,625,129,1,1,http://localhost:7000/randomRequest,266,0,1
1675426964471,105,HTTP Request,200,,text,true,,566,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426964576,105,HTTP Request,200,,text,true,,560,129,1,1,http://localhost:7000/randomRequest,104,0,1
1675426964681,104,HTTP Request,200,,text,true,,1304,129,1,1,http://localhost:7000/randomRequest,104,0,2
1675426964785,210,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,210,0,2
1675426964995,105,HTTP Request,200,,text,true,,517,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426965100,104,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426965204,207,HTTP Request,200,,text,true,,526,129,1,1,http://localhost:7000/randomRequest,207,0,0
1675426965411,210,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,210,0,1
1675426965621,243,HTTP Request,200,,text,true,,715,129,1,1,http://localhost:7000/randomRequest,243,0,2
1675426965864,105,HTTP Request,200,,text,true,,481,129,1,1,http://localhost:7000/randomRequest,105,0,1
1675426965969,240,HTTP Request,200,,text,true,,564,129,1,1,http://localhost:7000/randomRequest,240,0,2
1675426966210,210,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,210,0,0
1675426966421,104,HTTP Request,200,,text,true,,1305,129,1,1,http://localhost:7000/randomRequest,104,0,2
1675426966527,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426966633,104,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,104,0,1
1675426966737,208,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,208,0,0
1675426966945,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426967051,205,HTTP Request,200,,text,true,,490,129,1,1,http://localhost:7000/randomRequest,205,0,0
1675426967256,106,HTTP Request,200,,text,true,,416,129,1,1,http://localhost:7000/randomRequest,106,0,0
1675426967362,181,HTTP Request,200,,text,true,,414,129,1,1,http://localhost:7000/randomRequest,181,0,0
1675426967543,107,HTTP Request,200,,text,true,,566,129,1,1,http://localhost:7000/randomRequest,107,0,1
1675426967650,209,HTTP Request,200,,text,true,,518,129,1,1,http://localhost:7000/randomRequest,209,0,0
1675426967859,104,HTTP Request,200,,text,true,,413,129,1,1,http://localhost:7000/randomRequest,104,0,1
1675426967963,106,HTTP Request,200,,text,true,,562,129,1,1,http://localhost:7000/randomRequest,106,0,1
1675426968069,105,HTTP Request,200,,text,true,,415,129,1,1,http://localhost:7000/randomRequest,105,0,0
1675426968174,203,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,203,0,0
1675426968377,261,HTTP Request,200,,text,true,,645,129,1,1,http://localhost:7000/randomRequest,261,0,0
1675426968638,209,HTTP Request,200,,text,true,,549,129,1,1,http://localhost:7000/randomRequest,209,0,0
1675426968849,104,HTTP Request,200,,text,true,,558,129,1,1,http://localhost:7000/randomRequest,104,0,0
1675426968953,210,HTTP Request,200,,text,true,,528,129,1,1,http://localhost:7000/randomRequest,210,0,1
