timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676156146168,359,HTTP Request,200,,Thread-Gruppe  1-12,text,true,,419,129,100,100,http://localhost:7000/randomRequest,355,0,42
1676156146170,357,HTTP Request,200,,Thread-Gruppe  1-64,text,true,,555,129,100,100,http://localhost:7000/randomRequest,355,0,43
1676156146167,455,HTTP Request,200,,Thread-Gruppe  1-15,text,true,,555,129,100,100,http://localhost:7000/randomRequest,455,0,42
1676156146168,454,HTTP Request,200,,Thread-Gruppe  1-96,text,true,,492,129,100,100,http://localhost:7000/randomRequest,454,0,43
1676156146175,447,HTTP Request,200,,Thread-Gruppe  1-67,text,true,,492,129,100,100,http://localhost:7000/randomRequest,447,0,35
1676156146175,447,HTTP Request,200,,Thread-Gruppe  1-97,text,true,,492,129,100,100,http://localhost:7000/randomRequest,447,0,35
1676156146168,454,HTTP Request,200,,Thread-Gruppe  1-34,text,true,,492,129,100,100,http://localhost:7000/randomRequest,454,0,42
1676156146167,455,HTTP Request,200,,Thread-Gruppe  1-83,text,true,,488,129,100,100,http://localhost:7000/randomRequest,455,0,45
1676156146175,450,HTTP Request,200,,Thread-Gruppe  1-16,text,true,,557,129,100,100,http://localhost:7000/randomRequest,450,0,40
1676156146175,451,HTTP Request,200,,Thread-Gruppe  1-24,text,true,,419,129,100,100,http://localhost:7000/randomRequest,451,0,40
1676156146169,467,HTTP Request,200,,Thread-Gruppe  1-40,text,true,,419,129,100,100,http://localhost:7000/randomRequest,467,0,55
1676156146175,461,HTTP Request,200,,Thread-Gruppe  1-88,text,true,,481,129,100,100,http://localhost:7000/randomRequest,461,0,32
1676156146169,467,HTTP Request,200,,Thread-Gruppe  1-8,text,true,,564,129,100,100,http://localhost:7000/randomRequest,467,0,55
1676156146169,469,HTTP Request,200,,Thread-Gruppe  1-69,text,true,,417,129,100,100,http://localhost:7000/randomRequest,469,0,58
1676156146175,548,HTTP Request,200,,Thread-Gruppe  1-26,text,true,,485,129,100,100,http://localhost:7000/randomRequest,548,0,37
1676156146175,548,HTTP Request,200,,Thread-Gruppe  1-10,text,true,,403,129,100,100,http://localhost:7000/randomRequest,548,0,35
1676156146168,557,HTTP Request,200,,Thread-Gruppe  1-7,text,true,,492,129,100,100,http://localhost:7000/randomRequest,557,0,50
1676156146176,549,HTTP Request,200,,Thread-Gruppe  1-91,text,true,,553,129,100,100,http://localhost:7000/randomRequest,549,0,37
