timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1676131982534,471,HTTP Request,200,,Thread-Gruppe  1-37,text,true,,486,129,100,100,http://localhost:7000/randomRequest,466,0,34
1676131982532,473,HTTP Request,200,,Thread-Gruppe  1-25,text,true,,419,129,100,100,http://localhost:7000/randomRequest,468,0,49
1676131982531,474,HTTP Request,200,,Thread-Gruppe  1-6,text,true,,492,129,100,100,http://localhost:7000/randomRequest,469,0,37
1676131982535,563,HTTP Request,200,,Thread-Gruppe  1-18,text,true,,488,129,100,100,http://localhost:7000/randomRequest,563,0,46
1676131982535,563,HTTP Request,200,,Thread-Gruppe  1-31,text,true,,419,129,100,100,http://localhost:7000/randomRequest,563,0,47
1676131982535,563,HTTP Request,200,,Thread-Gruppe  1-81,text,true,,492,129,100,100,http://localhost:7000/randomRequest,563,0,33
1676131982531,575,HTTP Request,200,,Thread-Gruppe  1-94,text,true,,416,129,100,100,http://localhost:7000/randomRequest,575,0,46
1676131982531,575,HTTP Request,200,,Thread-Gruppe  1-60,text,true,,492,129,100,100,http://localhost:7000/randomRequest,575,0,60
1676131982532,574,HTTP Request,200,,Thread-Gruppe  1-40,text,true,,419,129,100,100,http://localhost:7000/randomRequest,574,0,59
1676131982531,575,HTTP Request,200,,Thread-Gruppe  1-86,text,true,,481,129,100,100,http://localhost:7000/randomRequest,575,0,36
1676131982532,666,HTTP Request,200,,Thread-Gruppe  1-92,text,true,,569,129,100,100,http://localhost:7000/randomRequest,666,0,50
1676131982532,666,HTTP Request,200,,Thread-Gruppe  1-30,text,true,,492,129,100,100,http://localhost:7000/randomRequest,666,0,48
1676131982533,666,HTTP Request,200,,Thread-Gruppe  1-33,text,true,,418,129,100,100,http://localhost:7000/randomRequest,666,0,45
1676131982532,767,HTTP Request,200,,Thread-Gruppe  1-16,text,true,,559,129,100,100,http://localhost:7000/randomRequest,767,0,51
1676131982532,767,HTTP Request,200,,Thread-Gruppe  1-42,text,true,,485,129,100,100,http://localhost:7000/randomRequest,767,0,52
1676131982533,766,HTTP Request,200,,Thread-Gruppe  1-22,text,true,,492,129,100,100,http://localhost:7000/randomRequest,766,0,49
1676131982534,765,HTTP Request,200,,Thread-Gruppe  1-45,text,true,,489,129,100,100,http://localhost:7000/randomRequest,765,0,49
1676131982533,780,HTTP Request,200,,Thread-Gruppe  1-47,text,true,,419,129,100,100,http://localhost:7000/randomRequest,780,0,58
1676131982532,781,HTTP Request,200,,Thread-Gruppe  1-13,text,true,,481,129,100,100,http://localhost:7000/randomRequest,781,0,47
1676131982535,778,HTTP Request,200,,Thread-Gruppe  1-53,text,true,,547,129,100,100,http://localhost:7000/randomRequest,778,0,36
1676131982533,780,HTTP Request,200,,Thread-Gruppe  1-10,text,true,,492,129,100,100,http://localhost:7000/randomRequest,780,0,50
1676131982531,782,HTTP Request,200,,Thread-Gruppe  1-98,text,true,,561,129,100,100,http://localhost:7000/randomRequest,782,0,52
1676131982531,789,HTTP Request,200,,Thread-Gruppe  1-12,text,true,,675,129,100,100,http://localhost:7000/randomRequest,789,0,50
1676131982531,887,HTTP Request,200,,Thread-Gruppe  1-19,text,true,,490,129,100,100,http://localhost:7000/randomRequest,887,0,48
1676131982531,887,HTTP Request,200,,Thread-Gruppe  1-51,text,true,,475,129,100,100,http://localhost:7000/randomRequest,887,0,43
1676131982534,884,HTTP Request,200,,Thread-Gruppe  1-61,text,true,,485,129,100,100,http://localhost:7000/randomRequest,884,0,43
1676131982533,885,HTTP Request,200,,Thread-Gruppe  1-49,text,true,,548,129,100,100,http://localhost:7000/randomRequest,885,0,42
1676131982535,971,HTTP Request,200,,Thread-Gruppe  1-63,text,true,,554,129,100,100,http://localhost:7000/randomRequest,970,0,47
1676131982533,973,HTTP Request,200,,Thread-Gruppe  1-75,text,true,,416,129,100,100,http://localhost:7000/randomRequest,972,0,50
1676131982535,983,HTTP Request,200,,Thread-Gruppe  1-78,text,true,,560,129,100,100,http://localhost:7000/randomRequest,983,0,32
1676131982535,984,HTTP Request,200,,Thread-Gruppe  1-46,text,true,,416,129,100,100,http://localhost:7000/randomRequest,984,0,57
1676131982532,987,HTTP Request,200,,Thread-Gruppe  1-73,text,true,,565,129,100,100,http://localhost:7000/randomRequest,987,0,53
1676131982532,987,HTTP Request,200,,Thread-Gruppe  1-26,text,true,,419,129,100,100,http://localhost:7000/randomRequest,987,0,57
1676131982535,992,HTTP Request,200,,Thread-Gruppe  1-72,text,true,,417,129,100,100,http://localhost:7000/randomRequest,992,0,49
1676131982531,1079,HTTP Request,200,,Thread-Gruppe  1-43,text,true,,492,129,100,100,http://localhost:7000/randomRequest,1078,0,51
1676131982535,1075,HTTP Request,200,,Thread-Gruppe  1-50,text,true,,488,129,100,100,http://localhost:7000/randomRequest,1074,0,47
1676131982535,1083,HTTP Request,200,,Thread-Gruppe  1-15,text,true,,485,129,100,100,http://localhost:7000/randomRequest,1083,0,32
1676131982533,1085,HTTP Request,200,,Thread-Gruppe  1-27,text,true,,484,129,100,100,http://localhost:7000/randomRequest,1085,0,50
1676131982531,1087,HTTP Request,200,,Thread-Gruppe  1-80,text,true,,419,129,100,100,http://localhost:7000/randomRequest,1087,0,55
1676131982533,1091,HTTP Request,200,,Thread-Gruppe  1-48,text,true,,492,129,100,100,http://localhost:7000/randomRequest,1091,0,52
1676131982533,1091,HTTP Request,200,,Thread-Gruppe  1-57,text,true,,547,129,100,100,http://localhost:7000/randomRequest,1091,0,51
1676131982533,1180,HTTP Request,200,,Thread-Gruppe  1-65,text,true,,492,129,100,100,http://localhost:7000/randomRequest,1180,0,49
1676131982531,1188,HTTP Request,200,,Thread-Gruppe  1-20,text,true,,490,129,100,100,http://localhost:7000/randomRequest,1188,0,48
1676131982531,1188,HTTP Request,200,,Thread-Gruppe  1-28,text,true,,417,129,100,100,http://localhost:7000/randomRequest,1188,0,40
1676131982534,1294,HTTP Request,200,,Thread-Gruppe  1-59,text,true,,551,129,100,100,http://localhost:7000/randomRequest,1294,0,51
1676131983015,820,HTTP Request,200,,Thread-Gruppe  1-25,text,true,,403,129,100,100,http://localhost:7000/randomRequest,820,0,1
1676131982533,1306,HTTP Request,200,,Thread-Gruppe  1-44,text,true,,474,129,100,100,http://localhost:7000/randomRequest,1306,0,50
1676131983015,824,HTTP Request,200,,Thread-Gruppe  1-6,text,true,,492,129,100,100,http://localhost:7000/randomRequest,824,0,1
1676131982535,1357,HTTP Request,200,,Thread-Gruppe  1-35,text,true,,495,129,100,100,http://localhost:7000/randomRequest,1357,0,50
1676131982531,1361,HTTP Request,200,,Thread-Gruppe  1-100,text,true,,527,129,100,100,http://localhost:7000/randomRequest,1361,0,51
1676131982533,1381,HTTP Request,200,,Thread-Gruppe  1-9,text,true,,403,129,100,100,http://localhost:7000/randomRequest,1381,0,50
1676131982533,1381,HTTP Request,200,,Thread-Gruppe  1-90,text,true,,419,129,100,100,http://localhost:7000/randomRequest,1381,0,51
1676131983298,617,HTTP Request,200,,Thread-Gruppe  1-16,text,true,,565,129,100,100,http://localhost:7000/randomRequest,617,0,1
1676131982531,1385,HTTP Request,200,,Thread-Gruppe  1-62,text,true,,488,129,100,100,http://localhost:7000/randomRequest,1385,0,52
1676131982531,1390,HTTP Request,200,,Thread-Gruppe  1-67,text,true,,488,129,100,100,http://localhost:7000/randomRequest,1390,0,52
